Segmentation	language	variation	context	dimension	AUC	StD
rand	Jap	htk_100	50	20	0.6299623809489885	0.005030305388846543
rand	Jap	htk_100	50	50	0.6160478421669592	0.00500507615847606
rand	Jap	htk_100	50	100	0.6031962667626586	0.005052025178484296
rand	Jap	htk_100	50	200	0.5901681287694438	0.005440505316270355
rand	Jap	htk_100	50	500	0.5798986926973041	0.005666983912197524
rand	Jap	htk_200	50	5	0.6403153272483797	0.006030778200816258
rand	Jap	htk_200	50	10	0.6431729179744791	0.005034311982416609
rand	Jap	htk_200	50	20	0.6273430897878332	0.004950223893981403
rand	Jap	htk_200	50	50	0.6165755282502325	0.005400626900152399
rand	Jap	htk_200	50	100	0.600439748346375	0.0050965850782786135
rand	Jap	htk_200	50	200	0.5890886144864463	0.005296626640244662
rand	Jap	htk_200	50	500	0.581798225987206	0.005148219264372017
rand	Jap	h_2	100	5	0.5720953030566962	0.029417541395570443
rand	Jap	h_2	100	10	0.5824957558076842	0.023000785263433906
rand	Jap	h_2	100	20	0.5855225827066214	0.028057867137946765
rand	Jap	h_2	100	50	0.5896153877668704	0.026297145740979414
rand	Jap	h_2	100	100	0.5850472283169419	0.026075727418465856
rand	Jap	h_2	100	200	0.5891319111217904	0.023793426717129074
rand	Jap	h_2	100	500	0.5853190090601987	0.026786499301974083
rand	Jap	h_4	100	5	0.589375091126275	0.02034653875349617
rand	Jap	h_4	100	10	0.5800785417153821	0.020934323546922876
rand	Jap	h_4	100	20	0.5878811052302472	0.01836038284289108
rand	Jap	h_4	100	50	0.5895512730527684	0.021951677087320855
rand	Jap	h_4	100	100	0.587573044251905	0.020146811751376153
rand	Jap	h_4	100	200	0.5789007788654035	0.020591851871488213
rand	Jap	h_4	100	500	0.5793725336419978	0.02146650412813839
rand	Jap	h_8	100	5	0.567476764244187	0.007769908641083574
rand	Jap	h_8	100	10	0.5785228310636448	0.007614946831619705
rand	Jap	h_8	100	20	0.5707590636789104	0.008315415274511628
rand	Jap	h_8	100	50	0.5691581822934705	0.008017858788744357
rand	Jap	h_8	100	100	0.5637028764033011	0.007826040377719645
rand	Jap	h_8	100	200	0.5605692838600186	0.008161983322566504
rand	Jap	h_8	100	500	0.5512561651802286	0.007848722656789433
rand	Jap	h_13	100	5	0.5728610867114241	0.007460893912050582
rand	Jap	h_13	100	10	0.5805525474282023	0.007495452575296142
rand	Jap	h_13	100	20	0.5755724502062957	0.00671725982494456
rand	Jap	h_13	100	50	0.566393855353391	0.006833672904707202
rand	Jap	h_13	100	100	0.5678406445001662	0.006929342916238178
rand	Jap	h_13	100	200	0.553542324510358	0.008114793472559452
rand	Jap	h_13	100	500	0.5459066043174847	0.0068483669600985925
rand	Jap	phonemic	100	5	0.629483827919533	0.005427192597197364
rand	Jap	phonemic	100	10	0.6302124107507128	0.005379148051578959
rand	Jap	phonemic	100	20	0.6231069660361626	0.005910427824823396
rand	Jap	phonemic	100	50	0.607314690935507	0.006053866957390517
rand	Jap	phonemic	100	100	0.5925862725150024	0.005474222529596914
rand	Jap	phonemic	100	200	0.5899871106404613	0.005276560089976165
rand	Jap	phonemic	100	500	0.5736276674654639	0.005271212754667508
rand	Jap	htk_50	100	5	0.6396875003793417	0.004951639384148702
rand	Jap	htk_50	100	10	0.646915791527057	0.005221132531997697
rand	Jap	htk_50	100	20	0.6378994386178936	0.005094207549039553
rand	Jap	htk_50	100	50	0.6181308819164573	0.005021493189813121
rand	Jap	htk_50	100	100	0.6158861746519557	0.0059262560396333925
rand	Jap	htk_50	100	200	0.6009748092939976	0.004633458958353548
rand	Jap	htk_50	100	500	0.5946388350904777	0.005332034212240559
rand	Jap	htk_100	100	5	0.6400758544583026	0.005166707381908325
rand	Jap	htk_100	100	10	0.6357076655967143	0.004829086760643275
rand	Jap	htk_100	100	20	0.6326959432677812	0.005328155248436798
rand	Jap	htk_100	100	50	0.6209524228304913	0.004936759780718597
rand	Jap	htk_100	100	100	0.6083802040411102	0.004895645832939488
rand	Jap	htk_100	100	200	0.5984212347980097	0.004773127942778856
rand	Jap	htk_100	100	500	0.5922082005480075	0.005153419810608192
rand	Jap	htk_200	100	5	0.6467952605987023	0.004785303864299666
rand	Jap	htk_200	100	10	0.6412183656431816	0.005350838206031481
rand	Jap	htk_200	100	20	0.6392085670212501	0.005136801572498739
rand	Jap	htk_200	100	50	0.6189336628852119	0.005372145856088231
rand	Jap	htk_200	100	100	0.6126947754596936	0.005193110806965396
rand	Jap	htk_200	100	200	0.5985817674275856	0.00488749085930152
rand	Jap	htk_200	100	500	0.5820690777985328	0.004933871835149481
rand	Jap	h_2	200	5	0.5788466229402907	0.02850356763949254
rand	Jap	h_2	200	10	0.5822085865029414	0.028032191790795368
rand	Jap	h_2	200	20	0.5778963407354227	0.02518890711811363
rand	Jap	h_2	200	50	0.5885936932512523	0.027857725276282594
rand	Jap	h_2	200	100	0.5792430090502816	0.027459982509134128
rand	Jap	h_2	200	200	0.58667808090302	0.029277663686165762
rand	Jap	h_2	200	500	0.5813907504855425	0.0287184314101188
rand	Jap	h_4	200	5	0.5681942201949909	0.021136909075114684
rand	Jap	h_4	200	10	0.5812152665124188	0.019002355352429237
rand	Jap	h_4	200	20	0.5800879072162244	0.021057191633343998
rand	Jap	h_4	200	50	0.5738202813374399	0.020596850179622088
rand	Jap	h_4	200	100	0.5781167681615323	0.01819092114050183
rand	Jap	h_4	200	200	0.572869281140039	0.018369947292987767
rand	Jap	h_4	200	500	0.577180856319779	0.022956393538396912
rand	Jap	h_8	200	5	0.56840288668397	0.008914171331810545
rand	Jap	h_8	200	10	0.5805571586646441	0.00834363443012664
rand	Jap	h_8	200	20	0.5746155151216467	0.00809616140293141
rand	Jap	h_8	200	50	0.5725365883465223	0.007995945603405151
rand	Jap	h_8	200	100	0.5638434743507876	0.00803632204355931
rand	Jap	h_8	200	200	0.5635788507272129	0.008585571178274017
rand	Jap	h_8	200	500	0.5521802564031757	0.008197555799345061
rand	Jap	h_13	200	5	0.5735887976237111	0.007157877122137105
rand	Jap	h_13	200	10	0.5845520330485247	0.008118440227305217
rand	Jap	h_13	200	20	0.5734370616626038	0.0070221516651086625
rand	Jap	h_13	200	50	0.5689088422722177	0.007297695145933601
rand	Jap	h_13	200	100	0.5646942287881488	0.0068491004716072865
rand	Jap	h_13	200	200	0.5568417062175492	0.005973426959026547
rand	Jap	h_13	200	500	0.5497384632430158	0.008275667423674008
rand	Jap	phonemic	200	5	0.6331562773370529	0.005230988682438301
rand	Jap	phonemic	200	10	0.6304107337066963	0.0063256437617399495
rand	Jap	phonemic	200	20	0.6242896854135197	0.00566004195448181
rand	Jap	phonemic	200	50	0.6145078910518419	0.005473035631416456
rand	Jap	phonemic	200	100	0.596637687731583	0.005983782120548908
rand	Jap	phonemic	200	200	0.588848261272285	0.005763063244950514
rand	Jap	phonemic	200	500	0.5822190347250035	0.005755419893213161
rand	Jap	htk_50	200	5	0.6467933975608616	0.005437545940896624
rand	Jap	htk_50	200	10	0.6434804197523571	0.004921657648918762
rand	Jap	htk_50	200	20	0.6414659490576482	0.004916172173105169
rand	Jap	htk_50	200	50	0.6250355696760274	0.005268781799789322
rand	Jap	htk_50	200	100	0.6231103538200212	0.004608882530128379
rand	Jap	htk_50	200	200	0.6123888387839435	0.005046507236568054
rand	Jap	htk_50	200	500	0.604298034768955	0.004771726706857664
rand	Jap	htk_100	200	5	0.644256564445271	0.005160775496366204
rand	Jap	htk_100	200	10	0.644281653716433	0.005398673069724927
rand	Jap	htk_100	200	20	0.6399600777185963	0.005498848637235926
rand	Jap	htk_100	200	50	0.6311558846514347	0.0048355776166732626
rand	Jap	htk_100	200	100	0.6195319343908543	0.004992505680796696
rand	Jap	htk_100	200	200	0.6117376055878321	0.005370669514230783
rand	Jap	htk_100	200	500	0.5984236061018737	0.0053309217501294305
rand	Jap	htk_200	200	5	0.6477530944566451	0.005364092708572499
rand	Jap	htk_200	200	10	0.6451544021303272	0.005284241822826761
rand	Jap	htk_200	200	20	0.6351644813695613	0.005114895860505149
rand	Jap	htk_200	200	50	0.6222275210881876	0.0054443876301180265
rand	Jap	htk_200	200	100	0.6117475398895554	0.005460552340302201
rand	Jap	htk_200	200	200	0.5982312125232702	0.004775542090409208
rand	Jap	htk_200	200	500	0.5940428752140202	0.004944000716882823
rand	Jap	h_2	500	5	0.5361845198101307	0.025879085515706952
rand	Jap	h_2	500	10	0.5452306822086552	0.024207823603570298
rand	Jap	h_2	500	20	0.549434847153745	0.025898657288842216
rand	Jap	h_2	500	50	0.549722479164811	0.025746437468796686
rand	Jap	h_2	500	100	0.5512591128477692	0.02905401843098412
rand	Jap	h_2	500	200	0.5586546254284707	0.02490280032954638
rand	Jap	h_2	500	500	0.5566887519730452	0.026594064624785713
rand	Jap	h_4	500	5	0.5592367208067334	0.02071624921575887
rand	Jap	h_4	500	10	0.5653498152283016	0.01974582933690771
rand	Jap	h_4	500	20	0.5620389981582999	0.021873522073889238
rand	Jap	h_4	500	50	0.5614621384972813	0.020226352123365834
rand	Jap	h_4	500	100	0.559195722286853	0.01893689925016747
rand	Jap	h_4	500	200	0.5716349880831316	0.023363138875624065
rand	Jap	h_4	500	500	0.5695992038821336	0.02021871560043793
rand	Jap	h_8	500	5	0.5737443764869008	0.008781883647069872
rand	Jap	h_8	500	10	0.5809632384021949	0.007616358413615205
rand	Jap	h_8	500	20	0.5715856340897474	0.007822076296973023
rand	Jap	h_8	500	50	0.5660248049615054	0.008617679716558196
rand	Jap	h_8	500	100	0.5642347131857455	0.008021306703392777
rand	Jap	h_8	500	200	0.5573579205648336	0.008677589293404302
rand	Jap	h_8	500	500	0.5580678750295263	0.00837845965187612
rand	Jap	h_13	500	5	0.5755644260266422	0.007769037282295541
rand	Jap	h_13	500	10	0.5810244073693467	0.006571411210929253
rand	Jap	h_13	500	20	0.5738464544667528	0.006914113840496658
rand	Jap	h_13	500	50	0.5645822809651083	0.007922950560406662
rand	Jap	h_13	500	100	0.5653670568502512	0.007455038212294283
rand	Jap	h_13	500	200	0.5571174304937891	0.0077366645928932075
rand	Jap	h_13	500	500	0.5569121106316228	0.007755010105201344
rand	Jap	phonemic	500	5	0.6244795974993865	0.005672164490571006
rand	Jap	phonemic	500	10	0.627823189612573	0.005693371634463025
rand	Jap	phonemic	500	20	0.6216265782452123	0.005259493146725447
rand	Jap	phonemic	500	50	0.607563015664259	0.005539178651993215
rand	Jap	phonemic	500	100	0.5990372059053635	0.005106505665623802
rand	Jap	phonemic	500	200	0.5968348350062288	0.005053214821060863
rand	Jap	phonemic	500	500	0.5974938298246214	0.006130157880219973
rand	Jap	htk_50	500	5	0.6358401203388889	0.005679376727079882
rand	Jap	htk_50	500	10	0.6438653761757047	0.0050496747491570295
rand	Jap	htk_50	500	20	0.6343747020294356	0.0048680216649511126
rand	Jap	htk_50	500	50	0.6226121083130366	0.005091658730597096
rand	Jap	htk_50	500	100	0.6161482016623061	0.005249353736463549
rand	Jap	htk_50	500	200	0.6112475378298573	0.005151525736725472
rand	Jap	htk_50	500	500	0.6108110135838749	0.0052823726132292985
rand	Jap	htk_100	500	5	0.6367147967098006	0.0061627401205441214
rand	Jap	htk_100	500	10	0.6430532119550854	0.0055258100959590575
rand	Jap	htk_100	500	20	0.6373754047440885	0.004893834985961439
rand	Jap	htk_100	500	50	0.6265396706694558	0.005229638400322602
rand	Jap	htk_100	500	100	0.6123186418981514	0.005267316313673524
rand	Jap	htk_100	500	200	0.6074465006158385	0.005331554533360294
rand	Jap	htk_100	500	500	0.6071106394553142	0.005224995748565717
rand	Jap	htk_200	500	5	0.6372645745359606	0.004870265291179998
rand	Jap	htk_200	500	10	0.6387319092424032	0.004770074289736613
rand	Jap	htk_200	500	20	0.63407512367427	0.0053268813509267455
rand	Jap	htk_200	500	50	0.6158867619665752	0.005366869372423401
rand	Jap	htk_200	500	100	0.602189766137357	0.0049279140369659176
rand	Jap	htk_200	500	200	0.5990418201394699	0.005834044006654648
rand	Jap	htk_200	500	500	0.5985991040759223	0.0057810168408582155
