Segmentation	language	variation	context	dimension	AUC	StD
rand	Eng	h_19	500	10	0.5618114167666017	0.007362665944756774
rand	Eng	h_19	500	20	0.5666006937607474	0.007497509576177968
rand	Eng	h_19	500	50	0.5633733880060109	0.008037670160150568
rand	Eng	h_19	500	100	0.5553023509691197	0.008252236518464044
rand	Eng	h_19	500	200	0.5563832949292326	0.009370562472886602
rand	Eng	h_19	500	500	0.5559946043903653	0.00807579330526763
rand	Eng	phonemic	500	5	0.6067836887568074	0.006960839621054779
rand	Eng	phonemic	500	10	0.6209060836508986	0.0070663066392525585
rand	Eng	phonemic	500	20	0.6209357788505967	0.006880727624722658
rand	Eng	phonemic	500	50	0.6138156464105392	0.006396865464721537
rand	Eng	phonemic	500	100	0.6002942883257741	0.006757678541954118
rand	Eng	phonemic	500	200	0.5992960281617826	0.0073158058348638845
rand	Eng	phonemic	500	500	0.5990556172845221	0.007502192729935123
rand	Eng	htk_80	500	5	0.6044442359663385	0.006384443822308504
rand	Eng	htk_80	500	10	0.6117943947040613	0.006859971297020865
rand	Eng	htk_80	500	20	0.6202352682352202	0.0069901496769070775
rand	Eng	htk_80	500	50	0.6111893970938667	0.007025139933170823
rand	Eng	htk_80	500	100	0.5980739625821851	0.007124119433642576
rand	Eng	htk_80	500	200	0.5992505593423078	0.007119447180388392
rand	Eng	htk_80	500	500	0.5970115938739624	0.007107207229698469
rand	Eng	htk_160	500	5	0.5993984361150452	0.006406357708094217
rand	Eng	htk_160	500	10	0.6121943789763175	0.006359453134268903
rand	Eng	htk_160	500	20	0.6137374153022429	0.006485077243597281
rand	Eng	htk_160	500	50	0.6059521417334476	0.006553283396177282
rand	Eng	htk_160	500	100	0.594344714623656	0.00629670187506806
rand	Eng	htk_160	500	200	0.5944643557305923	0.0059934975909537854
rand	Eng	htk_160	500	500	0.5937334551160846	0.005879530815338522
rand	Eng	htk_320	500	5	0.6082946255184636	0.006099334984368347
rand	Eng	htk_320	500	10	0.6213100386535223	0.0055161775939669005
rand	Eng	htk_320	500	20	0.6231187875950253	0.006501387938131477
rand	Eng	htk_320	500	50	0.6115736178504685	0.005710261544152439
rand	Eng	htk_320	500	100	0.607219211731	0.00579948783394689
rand	Eng	htk_320	500	200	0.6073108602750341	0.006266976166593418
rand	Eng	htk_320	500	500	0.6070792622894914	0.005519983495682711
