Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	h_13	10	100	0.5949710389857207	0.011410251778547292
gold	Jap	h_13	10	200	0.5896394820484239	0.010975273101712035
gold	Jap	h_13	10	500	0.5705951850289012	0.011392779820181493
gold	Jap	phonemic	10	5	0.8048804539440169	0.005923135245916553
gold	Jap	phonemic	10	10	0.8220631188316081	0.006202180783967773
gold	Jap	phonemic	10	20	0.8413533242067966	0.005343950209833292
gold	Jap	phonemic	10	50	0.8582301755782891	0.003967378213463164
gold	Jap	phonemic	10	100	0.8515882372109124	0.00451102314802145
gold	Jap	phonemic	10	200	0.8542391166749703	0.0038813866492589163
gold	Jap	phonemic	10	500	0.8401410250281901	0.004416362824540112
gold	Jap	htk_50	10	5	0.7994253500289952	0.005056128912119067
gold	Jap	htk_50	10	10	0.8249986498084558	0.004214052375521013
gold	Jap	htk_50	10	20	0.838437772545624	0.003904177961979499
gold	Jap	htk_50	10	50	0.8486185579294285	0.0038555509048776733
gold	Jap	htk_50	10	100	0.8490010379973356	0.0032129456546886735
gold	Jap	htk_50	10	200	0.8429990144554658	0.0030083556566139983
gold	Jap	htk_50	10	500	0.8430004328833646	0.0034261258381333413
gold	Jap	htk_100	10	5	0.771010926438379	0.004475308132180286
gold	Jap	htk_100	10	10	0.7930731526866508	0.004113487954840476
gold	Jap	htk_100	10	20	0.7994792263003434	0.004023796994177561
gold	Jap	htk_100	10	50	0.8056676457597394	0.003644990895356938
gold	Jap	htk_100	10	100	0.807101139656155	0.0035405549615501585
gold	Jap	htk_100	10	200	0.8023785762178062	0.0039050175159211753
gold	Jap	htk_100	10	500	0.8008088467122471	0.003940276738002051
gold	Jap	htk_200	10	5	0.7687563793533468	0.004015828054203669
gold	Jap	htk_200	10	10	0.7737106390498115	0.004056637540421413
gold	Jap	htk_200	10	20	0.7815782020566967	0.004186962065223182
gold	Jap	htk_200	10	50	0.7785177324730455	0.003559932188923609
gold	Jap	htk_200	10	100	0.7783838633025778	0.003666151756832918
gold	Jap	htk_200	10	200	0.7747007368306886	0.003503866704403213
gold	Jap	htk_200	10	500	0.7652788088807054	0.0035254107593614744
gold	Jap	h_2	20	5	0.5344016536414334	0.03972206899051305
gold	Jap	h_2	20	10	0.5404726234003051	0.03234028736829878
gold	Jap	h_2	20	20	0.5425623746460895	0.033602497665410194
gold	Jap	h_2	20	50	0.5435219703298391	0.040245595935306855
gold	Jap	h_2	20	100	0.5429189580240227	0.03624319893508686
gold	Jap	h_2	20	200	0.5561368405996948	0.03799892079809324
gold	Jap	h_2	20	500	0.5493154512671417	0.03493717972695805
gold	Jap	h_4	20	5	0.5340721008465055	0.02405986916220475
gold	Jap	h_4	20	10	0.5412461300227318	0.02153976226689457
gold	Jap	h_4	20	20	0.5396321992588118	0.021150060076984722
gold	Jap	h_4	20	50	0.5308497872132619	0.02424619101758897
gold	Jap	h_4	20	100	0.5346694875143673	0.023124290756924036
gold	Jap	h_4	20	200	0.523211232814831	0.021791950347500085
gold	Jap	h_4	20	500	0.5295400234294806	0.023049465044530412
gold	Jap	h_8	20	5	0.567719153701841	0.011782138314785778
gold	Jap	h_8	20	10	0.5790162497511491	0.01230051721596704
gold	Jap	h_8	20	20	0.5818798616761827	0.011345664266905552
gold	Jap	h_8	20	50	0.57380860340675	0.011781360440037919
gold	Jap	h_8	20	100	0.5834620643077119	0.010539945195440707
gold	Jap	h_8	20	200	0.5739644540579513	0.011595814663486734
gold	Jap	h_8	20	500	0.569311148254345	0.011103992187412684
gold	Jap	h_13	20	5	0.5881445083234998	0.011991431896933687
gold	Jap	h_13	20	10	0.5985398273446512	0.01080801662968249
gold	Jap	h_13	20	20	0.6027473712522916	0.01162102229753052
gold	Jap	h_13	20	50	0.6023020834153027	0.010269900547302485
gold	Jap	h_13	20	100	0.6031204616471441	0.013207404362661783
gold	Jap	h_13	20	200	0.6031010730450413	0.010697463997288062
gold	Jap	h_13	20	500	0.5688262254104501	0.010433789214155827
gold	Jap	phonemic	20	5	0.7965515883527106	0.006225078386380087
gold	Jap	phonemic	20	10	0.8234205933546874	0.005041720841604856
gold	Jap	phonemic	20	20	0.8436213700548614	0.004678388601166068
gold	Jap	phonemic	20	50	0.8612501949158134	0.004280137636399914
gold	Jap	phonemic	20	100	0.8604049055545047	0.003914869075141989
gold	Jap	phonemic	20	200	0.8625231768543985	0.003780696988970226
gold	Jap	phonemic	20	500	0.8422862479227853	0.00397694947138597
gold	Jap	htk_50	20	5	0.8095119862830831	0.004804431502694468
