Segmentation	language	variation	context	dimension	AUC	StD
seg	Eng	phonemic	20	20	0.7535305305932855	0.006304332819035463
seg	Eng	phonemic	20	50	0.7762817298436437	0.005924285379958931
seg	Eng	phonemic	20	100	0.7919936741767275	0.005782021057688719
seg	Eng	phonemic	20	200	0.8007577586874334	0.0059954605512226675
seg	Eng	phonemic	20	500	0.8003154992492544	0.0059292591197764016
seg	Eng	htk_80	20	5	0.6389501581467234	0.00781894070349164
seg	Eng	htk_80	20	10	0.6841878844726793	0.006596936134517196
seg	Eng	htk_80	20	20	0.7000865735754982	0.00688986748558652
seg	Eng	htk_80	20	50	0.7202936278827619	0.006183344023288105
seg	Eng	htk_80	20	100	0.7226770139630996	0.005437361880524772
seg	Eng	htk_80	20	200	0.7287207302295683	0.005662961655687781
seg	Eng	htk_80	20	500	0.7412932074140087	0.005519095373123794
seg	Eng	htk_160	20	5	0.6354505406123857	0.006099984782541916
seg	Eng	htk_160	20	10	0.6706445700977222	0.005370299669670403
seg	Eng	htk_160	20	20	0.6810820036633133	0.006160464584242875
seg	Eng	htk_160	20	50	0.7030338869118051	0.005162281663587944
seg	Eng	htk_160	20	100	0.7087427245614509	0.005238886964120897
seg	Eng	htk_160	20	200	0.7101922310208192	0.00489898498773527
seg	Eng	htk_160	20	500	0.7223565611725999	0.00567627498465954
seg	Eng	htk_320	20	5	0.6134463510032201	0.006503065538197058
seg	Eng	htk_320	20	10	0.64561213400308	0.0064066727787951815
seg	Eng	htk_320	20	20	0.6514726776098415	0.005666954452392526
seg	Eng	htk_320	20	50	0.6610429149126152	0.0054159843816279085
seg	Eng	htk_320	20	100	0.6728899195103408	0.005410122709523172
seg	Eng	htk_320	20	200	0.6840376579736686	0.004883125085726434
seg	Eng	htk_320	20	500	0.6848229347739185	0.005498436657467546
seg	Eng	h_2	50	5	0.5868879383419119	0.05640660149778867
seg	Eng	h_2	50	10	0.5902072976164223	0.059904215811555486
seg	Eng	h_2	50	20	0.5737015120373811	0.05971150597635931
seg	Eng	h_2	50	50	0.569273409478829	0.04881969251292368
seg	Eng	h_2	50	100	0.5684527299156573	0.05204505356322415
seg	Eng	h_2	50	200	0.5755918975259675	0.055680567478629324
seg	Eng	h_2	50	500	0.5997707517246994	0.054054532914174586
seg	Eng	h_4	50	5	0.5768546954833098	0.03124444440397721
seg	Eng	h_4	50	10	0.5795720601990462	0.028405992148433337
seg	Eng	h_4	50	20	0.5865902534727101	0.03227631174470612
seg	Eng	h_4	50	50	0.5820660069471083	0.031460848619315106
seg	Eng	h_4	50	100	0.5806982752667179	0.031042781261657396
