Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	htk_200	50	10	0.5739697222448483	0.03627884836070355
gold	Jap	htk_200	50	20	0.5665290435243159	0.0349873557790367
gold	Jap	htk_200	50	50	0.5700647955843746	0.0414859180827361
gold	Jap	htk_200	50	100	0.5657770841482704	0.03753848073471147
gold	Jap	htk_200	50	200	0.5606048218053635	0.03230102482278914
gold	Jap	htk_200	50	500	0.5667780377805822	0.04049739010244077
gold	Jap	h_2	100	5	0.5593644874107333	0.09871537388672814
gold	Jap	h_2	100	10	0.549731393547382	0.09332953949828948
gold	Jap	h_2	100	20	0.5495300652888715	0.08680364868926184
gold	Jap	h_2	100	50	0.553117842908754	0.10057232018263608
gold	Jap	h_2	100	100	0.5547885873317153	0.07786546454960375
gold	Jap	h_2	100	200	0.5645486266701558	0.0965006562390369
gold	Jap	h_2	100	500	0.5867051316131168	0.09347573652246106
gold	Jap	h_4	100	5	0.4042905607268776	0.07583825614006817
gold	Jap	h_4	100	10	0.44323873562599564	0.0823497087928009
gold	Jap	h_4	100	20	0.41329658916147627	0.07550584167955367
gold	Jap	h_4	100	50	0.40656657049322403	0.0811257405385852
gold	Jap	h_4	100	100	0.41451450769926557	0.07848261055555539
gold	Jap	h_4	100	200	0.416232731133062	0.07138165169588974
gold	Jap	h_4	100	500	0.41491835641821845	0.07384377128405795
gold	Jap	h_8	100	5	0.3934889418281645	0.0669604112567117
gold	Jap	h_8	100	10	0.38749325523903283	0.05867743297321025
gold	Jap	h_8	100	20	0.39376195575214895	0.06516971038469144
gold	Jap	h_8	100	50	0.3890414842475031	0.05248668436352441
gold	Jap	h_8	100	100	0.38063780100434175	0.06388123118298955
gold	Jap	h_8	100	200	0.3902178913174488	0.0706039291305624
gold	Jap	h_8	100	500	0.3967847902571701	0.05777293241626231
gold	Jap	h_13	100	5	0.3758498563949484	0.061871304742045205
gold	Jap	h_13	100	10	0.40361509827532804	0.06455800549865089
gold	Jap	h_13	100	20	0.4045087007226189	0.05284174605366337
gold	Jap	h_13	100	50	0.40375955092808935	0.06089819622190191
gold	Jap	h_13	100	100	0.3961384252020011	0.06648245060524687
gold	Jap	h_13	100	200	0.40595428852411375	0.05955426215057968
gold	Jap	h_13	100	500	0.4019361386376217	0.05320331200918239
gold	Jap	phonemic	100	5	0.5270691452506928	0.04187939246241913
gold	Jap	phonemic	100	10	0.5500014455782313	0.040345875282898104
gold	Jap	phonemic	100	20	0.5519736552028217	0.039831028616111215
gold	Jap	phonemic	100	50	0.5583393613000756	0.044914201848037336
gold	Jap	phonemic	100	100	0.5505633912824388	0.050288042021078214
gold	Jap	phonemic	100	200	0.551854865835223	0.03829424612381668
gold	Jap	phonemic	100	500	0.5494298500881833	0.04432520035597145
gold	Jap	htk_50	100	5	0.5963211753664859	0.036258403544253456
gold	Jap	htk_50	100	10	0.5829057560037568	0.033982309020968465
gold	Jap	htk_50	100	20	0.5884869963944904	0.034786924293494746
gold	Jap	htk_50	100	50	0.5900347495163464	0.03332039198593359
gold	Jap	htk_50	100	100	0.5831789040933703	0.034547315335018466
gold	Jap	htk_50	100	200	0.5822474286783437	0.0355329001340352
gold	Jap	htk_50	100	500	0.5869855724343827	0.03904657664093374
gold	Jap	htk_100	100	5	0.5689087867685797	0.03479581642005109
gold	Jap	htk_100	100	10	0.5791819700726358	0.03813901865606206
gold	Jap	htk_100	100	20	0.5836786247529803	0.035597817739588644
gold	Jap	htk_100	100	50	0.5758313634022229	0.03584942036805565
gold	Jap	htk_100	100	100	0.57411780946549	0.037467040393831065
gold	Jap	htk_100	100	200	0.5782258227634042	0.030989545938238085
gold	Jap	htk_100	100	500	0.5833734827862915	0.032990415155889956
gold	Jap	htk_200	100	5	0.5431386494700914	0.04379933987723365
gold	Jap	htk_200	100	10	0.519663516647466	0.04039428454367803
gold	Jap	htk_200	100	20	0.5288090151869199	0.03585551063401551
gold	Jap	htk_200	100	50	0.524831459673233	0.03723734251338883
